vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,base_msrp,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract,:@computed_region_x4ys_rtnd,:@computed_region_fny7_vc3j,:@computed_region_8ddd_yn5v
7JRBR0FM3L,King,Bellevue,WA,98004,2020,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,41,6201982,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902,3009,9,42
WA1F2AFY6M,King,Seattle,WA,98125,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,46,140196780,"{'type': 'Point', 'coordinates': [-122.3026, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900,3009,7,48
5YJ3E1EA6K,King,Kirkland,WA,98034,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,1,133556524,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203,3009,1,1
WVGUNPE27N,Kitsap,Bainbridge Island,WA,98110,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,219024872,"{'type': 'Point', 'coordinates': [-122.521, 47.62728]}",PUGET SOUND ENERGY INC,53035091002,848,6,29
5YJ3E1EA0M,Clark,Battle Ground,WA,98604,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,148803119,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040408,2977,3,25
KNDCC3LG2L,King,Seattle,WA,98177,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,32,138176713,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500,3009,7,21
5YJSA1E24L,King,Bellevue,WA,98004,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,41,4745478,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901,3009,9,42
7SAYGAEE9P,King,Kirkland,WA,98033,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,225986526,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402,3009,1,47
7SAYGDEE6P,King,Kirkland,WA,98034,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,231104016,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003,3009,1,1
1N4AZ1CP6J,King,Kent,WA,98031,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,47,349256582,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029406,3009,9,46
5YJXCAE22H,Clark,Vancouver,WA,98682,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,18,233656279,"{'type': 'Point', 'coordinates': [-122.55149, 45.69345]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603,2977,3,24
1N4BZ1CV2N,King,Kirkland,WA,98034,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,192259826,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203,3009,1,1
YV4BR0CL3K,King,Shoreline,WA,98177,2019,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,32,475873639,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800,3009,7,21
2C4RC1L7XP,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,238348813,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
5YJXCAE27H,King,Bellevue,WA,98005,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,48,201059197,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701,3009,9,49
1G1FX6S05J,Clark,Vancouver,WA,98686,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,17,341059274,"{'type': 'Point', 'coordinates': [-122.62731, 45.71668]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040412,2977,3,24
WB523CF04N,King,Bellevue,WA,98005,2022,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,196451363,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604,3009,9,49
7SAYGDEE3N,King,Bellevue,WA,98008,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,194306423,"{'type': 'Point', 'coordinates': [-122.11867, 47.63131]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022901,3009,9,49
KNDCR3LF0P,King,Seattle,WA,98122,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,43,230362996,"{'type': 'Point', 'coordinates': [-122.31009, 47.60803]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007502,3009,9,38
5YJYGAEE2M,King,Medina,WA,98039,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,148235832,"{'type': 'Point', 'coordinates': [-122.23892, 47.61613]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024200,3009,1,49
5YJ3E1EA2J,Snohomish,Lake Stevens,WA,98258,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,44,111480687,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052505,3213,1,45
1FTVW1ELXN,Clark,Washougal,WA,98671,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,226088894,"{'type': 'Point', 'coordinates': [-122.35341, 45.57923]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040510,2977,3,25
5YJSA1E23G,Clark,Brush Prairie,WA,98606,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,17,349895584,"{'type': 'Point', 'coordinates': [-122.54578, 45.73473]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040715,2977,3,24
5YJYGDEE9M,Clark,Vancouver,WA,98684,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,182131673,"{'type': 'Point', 'coordinates': [-122.5476, 45.62832]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041319,2977,3,24
5YJXCAE24J,King,Bothell,WA,98011,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,1,274392373,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001,3009,1,1
7SAYGDEEXP,King,Kirkland,WA,98033,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,230457244,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3009,1,47
5YJ3E1EA2P,Snohomish,Lake Stevens,WA,98258,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,232623429,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052607,3213,1,45
5UXTA6C05P,King,Kirkland,WA,98033,2023,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,45,225820059,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3009,1,47
5YJ3E1EA7L,King,Renton,WA,98055,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,11,132208086,"{'type': 'Point', 'coordinates': [-122.21152, 47.43954]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029308,3009,9,36
5YJXCBE25J,King,Sammamish,WA,98074,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,45,474886044,"{'type': 'Point', 'coordinates': [-122.02054, 47.60326]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316,3009,8,47
1N4AZ1BV0P,King,Renton,WA,98059,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,220508683,"{'type': 'Point', 'coordinates': [-122.15771, 47.50549]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025101,3009,9,17
5YJ3E1EB1J,Clark,Vancouver,WA,98683,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,18,177937154,"{'type': 'Point', 'coordinates': [-122.49212, 45.60365]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041328,2977,3,25
JA4J24A51K,King,Burien,WA,98166,2019,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,34,208165072,"{'type': 'Point', 'coordinates': [-122.34118, 47.46665]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027901,3009,7,37
5YJ3E1EB0M,Cowlitz,Longview,WA,98632,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,19,150729484,"{'type': 'Point', 'coordinates': [-122.95058, 46.14681]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015002100,2978,3,26
1C4JJXN65P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,237729299,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
1FADP3R44G,King,Kent,WA,98042,2016,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,47,348812691,"{'type': 'Point', 'coordinates': [-122.09124, 47.33778]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031800,3009,8,46
5YJ3E1EB5N,Clark,Vancouver,WA,98684,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,221064007,"{'type': 'Point', 'coordinates': [-122.5476, 45.62832]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041319,2977,3,24
5YJ3E1EA3P,King,Seattle,WA,98115,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,230205545,"{'type': 'Point', 'coordinates': [-122.31765, 47.70013]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000,3009,7,48
1N4AZ1CP2K,King,Bellevue,WA,98005,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,48,186764266,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805,3009,9,49
LYVBR0DL0J,Snohomish,Mill Creek,WA,98012,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,44,293893253,"{'type': 'Point', 'coordinates': [-122.21061, 47.83448]}",PUGET SOUND ENERGY INC,53061052004,3213,1,1
KNDCE3LG0L,Clark,Vancouver,WA,98685,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,18,156718635,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907,2977,3,25
YV4ED3UB5N,King,Kirkland,WA,98033,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,183033392,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501,3009,1,47
5YJYGDEE3M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,169670784,"{'type': 'Point', 'coordinates': [-122.21061, 47.83448]}",PUGET SOUND ENERGY INC,53061041703,3213,1,1
5YJYGDEE3M,King,Kent,WA,98031,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,152685158,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403,3009,9,46
KNDJP3AE1H,King,Bellevue,WA,98006,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,41,341749761,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901,3009,9,42
5YJSA1CN1D,King,Bellevue,WA,98006,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,255856457,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902,3009,9,42
7SAYGDEE2N,King,Covington,WA,98042,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,218170389,"{'type': 'Point', 'coordinates': [-122.09124, 47.33778]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031705,3009,8,46
1FADP5EU9H,Snohomish,Lake Stevens,WA,98258,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,44,157188825,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052706,3213,1,45
5YJSA1E21F,King,Seattle,WA,98102,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,43,122654213,"{'type': 'Point', 'coordinates': [-122.32427, 47.63433]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500,3009,7,4
JTDKARFP4L,King,Seattle,WA,98177,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,36,161805472,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,3009,7,21
WVWPR7AU8K,King,Seattle,WA,98112,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,43,120600504,"{'type': 'Point', 'coordinates': [-122.30716, 47.62687]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200,3009,7,4
5YJ3E1EB8J,Yakima,Yakima,WA,98902,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,15,474530486,"{'type': 'Point', 'coordinates': [-120.52301, 46.60138]}",PACIFICORP,53077001201,2746,4,20
JN1AZ0CP8B,King,Seattle,WA,98178,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,37,143201733,"{'type': 'Point', 'coordinates': [-122.23825, 47.49461]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011902,3009,9,38
5UXTA6C01N,King,Bellevue,WA,98006,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,41,199446201,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902,3009,9,42
JTDKARFP6H,King,Bellevue,WA,98004,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,48,439384641,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024002,3009,9,42
1N4BZ1CV7M,King,Seattle,WA,98133,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,150520856,"{'type': 'Point', 'coordinates': [-122.3503, 47.71868]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000300,3009,7,21
1N4AZ0CP0D,Clark,Vancouver,WA,98682,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,17,168737698,"{'type': 'Point', 'coordinates': [-122.55149, 45.69345]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040712,2977,3,24
3FA6P0SU3G,King,Kent,WA,98030,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,47,104508008,"{'type': 'Point', 'coordinates': [-122.19564, 47.37271]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029603,3009,8,46
JN1AZ0CP1B,King,Kenmore,WA,98028,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,46,120121172,"{'type': 'Point', 'coordinates': [-122.24369, 47.75892]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101,3009,1,48
5YJ3E1EA9K,King,Sammamish,WA,98075,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,41,477129453,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032207,3009,8,47
5YJ3E1EA9P,Thurston,Olympia,WA,98501,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,235310470,"{'type': 'Point', 'coordinates': [-122.89166, 47.03956]}",PUGET SOUND ENERGY INC,53067010700,2742,10,28
1C4JJXN60P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,236609152,"{'type': 'Point', 'coordinates': [-122.28879, 47.44538]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,3009,9,36
5YJYGDEE2M,King,Kirkland,WA,98033,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,161756472,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604,3009,1,47
7SAYGDEE9P,King,Bellevue,WA,98006,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,224297076,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025007,3009,9,42
5YJ3E1EA2M,Clark,Battle Ground,WA,98604,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,179216698,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040407,2977,3,25
5YJYGDEE4L,King,Covington,WA,98042,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,47,127190115,"{'type': 'Point', 'coordinates': [-122.09124, 47.33778]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031705,3009,8,46
5YJSA1E22J,King,Seattle,WA,98112,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,43,475853822,"{'type': 'Point', 'coordinates': [-122.30716, 47.62687]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,3009,7,4
5YJXCDE24J,King,Bellevue,WA,98006,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,41,170485815,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024704,3009,9,42
1G1RB6S56H,King,Kirkland,WA,98034,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,45,3693371,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021905,3009,1,1
5YJ3E1EA1P,Clark,Washougal,WA,98671,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,231109952,"{'type': 'Point', 'coordinates': [-122.35341, 45.57923]}",BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),53011040510,2977,3,25
7SAYGAEE0P,King,Renton,WA,98058,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,233933003,"{'type': 'Point', 'coordinates': [-122.08747, 47.4466]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025804,3009,8,17
5YJ3E1EB9N,King,Kent,WA,98030,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,203349429,"{'type': 'Point', 'coordinates': [-122.19564, 47.37271]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029603,3009,8,46
7SAYGDEE0N,King,Kent,WA,98042,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,220174776,"{'type': 'Point', 'coordinates': [-122.09124, 47.33778]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031800,3009,8,46
WAUUPBFF7G,Snohomish,Bothell,WA,98021,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,1,220646653,"{'type': 'Point', 'coordinates': [-122.18384, 47.8031]}",PUGET SOUND ENERGY INC,53061051914,3213,1,1
5YJ3E1EB5J,Kitsap,Bremerton,WA,98310,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,474363746,"{'type': 'Point', 'coordinates': [-122.61624, 47.57772]}",PUGET SOUND ENERGY INC,53035080200,848,6,29
5YJYGDEE5L,King,Bellevue,WA,98006,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,41,125905643,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024701,3009,9,42
JTMAB3FV7M,King,Kirkland,WA,98033,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,45,186987552,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3009,1,47
